mention_id,document,footnote_ordinal,note_id,unit_ordinal,text,mention_type,explicit_payload,explicit_locator,effective_locator,relation_type,relation_surface,antecedent_mention_id,explicit_author,inherited_author,inherited_work_id,resolved_work_id,candidate_work_ids,resolution,resolution_method,confidence,abbreviation,abbreviation_expansion,source_family,warnings
mention-0948,ГЛАВА_2_ВЕРСИЯ_3.docx,236,236,1,"Манкус // Нумизматический словарь / ред. Зварич В.В. / Львов, 1980. C. 104–105: «Манкус — первоначально название арабского золотого динара (приблизительно 30 серебряным денариям) в Западной Европе, а затем — денежно-счетная единица и золотая монета ряда европейских стран. <…> В Каталонии в XI в. выпускался золотой манкус с арабской надписью и крестом. Вес монеты 1,9 - 1,95 г. В большинстве случаев она легче арабского золотого динара».",full_reference,"Манкус // Нумизматический словарь / ред. Зварич В.В. / Львов, 1980. C. 104–105: «Манкус — первоначально название арабского золотого динара (приблизительно 30 серебряным денариям) в Западной Европе, а затем — денежно-счетная единица и золотая монета ряда европейских стран. <…> В Каталонии в XI в. выпускался золотой манкус с арабской надписью и крестом. Вес монеты 1,9 - 1,95 г. В большинстве случаев она легче арабского золотого динара».",,,,,,,,,korneeva-footnote-164,korneeva-footnote-164,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0949,ГЛАВА_2_ВЕРСИЯ_3.docx,237,237,1,"Usatges de Barcelona. Us. 50 (53): «DE ALIIS NAMQVE rusticis qui dicuntur bachallarii, credantur per sacramentum usque ad .IIII. mancusos auri Valencie→Dels altres pages[es] qui an nom bacalars, sien creeguts lur sagrament entrò ha .iiii. maçmodines d’aur de València». P. 88–89.",short_title_reference,"Usatges de Barcelona. Us. 50 (53): «DE ALIIS NAMQVE rusticis qui dicuntur bachallarii, credantur per sacramentum usque ad .IIII. mancusos auri Valencie→Dels altres pages[es] qui an nom bacalars, sien creeguts lur sagrament entrò ha .iiii. maçmodines d’aur de València». P. 88–89.",P. 88–89,P. 88–89,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0950,ГЛАВА_2_ВЕРСИЯ_3.docx,238,238,1,"Usatges de Barcelona. Us.49 (52): «SACRAMENTA RVSTICI qui teneat mansum et laboret cum pare bouum, sunt credenda usque ad .VII. solidos plate→Sagrament de pageses qui tinge mas e laru ab .i. parel de bous deu éser creegut entrò ha .vii. sous de plata». P. 88–89.",short_title_reference,"Usatges de Barcelona. Us.49 (52): «SACRAMENTA RVSTICI qui teneat mansum et laboret cum pare bouum, sunt credenda usque ad .VII. solidos plate→Sagrament de pageses qui tinge mas e laru ab .i. parel de bous deu éser creegut entrò ha .vii. sous de plata». P. 88–89.",P. 88–89,P. 88–89,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0951,ГЛАВА_2_ВЕРСИЯ_3.docx,239,239,1,"Ibid. Us. 92 (115): «...sin autem, expectandum est usquequo pupilli sint talis etatis... →..si no, esperar deu hom entrò que·ls pobils sien de tal e<s>dat...». P. 128–129.",relational_reference,"Us. 92 (115): «...sin autem, expectandum est usquequo pupilli sint talis etatis... →..si no, esperar deu hom entrò que·ls pobils sien de tal e<s>dat...». P. 128–129.",P. 128–129,P. 128–129,same_work,Ibid.,mention-0950,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0952,ГЛАВА_2_ВЕРСИЯ_3.docx,240,240,1,Ibid. Us. 123 (81): «..Et ideo facienda [опущен инфинитив “est”.— А.К.] que sunt secundum usaticum... →...E per ço deu hom fer ço que és segons l’usatge...». P. 158–159.,relational_reference,Us. 123 (81): «..Et ideo facienda [опущен инфинитив “est”.— А.К.] que sunt secundum usaticum... →...E per ço deu hom fer ço que és segons l’usatge...». P. 158–159.,P. 158–159,P. 158–159,same_work,Ibid.,mention-0951,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0953,ГЛАВА_2_ВЕРСИЯ_3.docx,241,241,1,"Ibid. Us. 119 (77): «...si idem auus uel auia, pater uel mater uoluerint, sunt repellendi→...si lo pare o la mare, l’avi o l'avia se volran, los poden gitar de si». P. 154–155.",relational_reference,"Us. 119 (77): «...si idem auus uel auia, pater uel mater uoluerint, sunt repellendi→...si lo pare o la mare, l’avi o l'avia se volran, los poden gitar de si». P. 154–155.",P. 154–155,P. 154–155,same_work,Ibid.,mention-0952,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0954,ГЛАВА_2_ВЕРСИЯ_3.docx,242,242,1,"Ibid. Us. 37 (40), 62 (66.2), 80 (105).",relational_reference,"Us. 37 (40), 62 (66.2), 80 (105).",,P. 154–155,same_work,Ibid.,mention-0953,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0955,ГЛАВА_2_ВЕРСИЯ_3.docx,243,243,1,"Ibid. Us. 118 (76): «…constituerunt huiusmodi pretaxatam tenedonem<…> talem in omnibus firmitatem obtinere, quod deincebs ulla fraudulenta calliditate subuerti, uel aliquo ingenio non possit mutari→...establiren aquesta davant dita teneó<…> aytal fermetat en totes coses deu aver que d’aqui enant per nula moxonia no pusca eser trastomat ni per algun enguiny no pusca eser camiat». P. 152–153.",relational_reference,"Us. 118 (76): «…constituerunt huiusmodi pretaxatam tenedonem<…> talem in omnibus firmitatem obtinere, quod deincebs ulla fraudulenta calliditate subuerti, uel aliquo ingenio non possit mutari→...establiren aquesta davant dita teneó<…> aytal fermetat en totes coses deu aver que d’aqui enant per nula moxonia no pusca eser trastomat ni per algun enguiny no pusca eser camiat». P. 152–153.",P. 152–153,P. 152–153,same_work,Ibid.,mention-0954,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0956,ГЛАВА_2_ВЕРСИЯ_3.docx,244,244,1,"Ibid. Us. 54 (57): «FEVOS quos tenuerint milites, si seniores eorum negauerint non eos illis dedisse, auerent illos per sacramentum et per bataiam, et habeant illos. Illos autem quos non tenuerint et clamauerint, aut probent per testes uel per scripturas eos a senioribus eorum adquisisse, aut dimittant eos → [L]os feus que tenen los cavalers, si los senyors los neguen a éls que no·ls los agen donats, averen-los per sagrament ho per batala, e agen aquels; aquels, però, que no tendran e[·] clamaran, o·ls proven per testimonis ho per escriptures qu·els agen acaptats de lur senyor, ho·ls los jaquesquen». P. 90–91.",relational_reference,"Us. 54 (57): «FEVOS quos tenuerint milites, si seniores eorum negauerint non eos illis dedisse, auerent illos per sacramentum et per bataiam, et habeant illos. Illos autem quos non tenuerint et clamauerint, aut probent per testes uel per scripturas eos a senioribus eorum adquisisse, aut dimittant eos → [L]os feus que tenen los cavalers, si los senyors los neguen a éls que no·ls los agen donats, averen-los per sagrament ho per batala, e agen aquels; aquels, però, que no tendran e[·] clamaran, o·ls proven per testimonis ho per escriptures qu·els agen acaptats de lur senyor, ho·ls los jaquesquen». P. 90–91.",P. 90–91,P. 90–91,same_work,Ibid.,mention-0955,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0957,ГЛАВА_2_ВЕРСИЯ_3.docx,245,245,1,"Usatges de Barcelona. Us. 60 (64): «... habeant omni tempore sinceram et perfectam fidem et ueram locutionem; ita ut omnes homines nobiles et ignobiles, reges et principes, magnates et milites, rustici et pagenses, mercerii et negociatores, peregrini et camina tenentes, amici et inimici, christiani et sarraceni, iudei et heretici, possint se in illis fidare et credere non solum illorum personas set eciam ciuitates et castella, honorem et auere, uxores et filios et cuncta que habuerint, sine timore et absque ulla mala suspicione; et omnes homines nobiles et ignobiles,magnates, milites et pedites, marinarii et cur- sarii et monetarii, in illorum terra stantes uel aliunde aduenientes, adiuuent predictos principes eorum fidem et locutionem tenere …→per tots temps ayen cincera e acabada fe e vera paraula, en axí que tots los hòmens, nobles e ignobles (...) tots los hòmens, nobles e ignobles), grans hòmens, cavalers e peons, mariners e cosaris e moneders, en aquela terra estans ho alondre vivens ajuden ais damunt dits a lur fe e aquels tenir...». P. 96–97.",short_title_reference,"Usatges de Barcelona. Us. 60 (64): «... habeant omni tempore sinceram et perfectam fidem et ueram locutionem; ita ut omnes homines nobiles et ignobiles, reges et principes, magnates et milites, rustici et pagenses, mercerii et negociatores, peregrini et camina tenentes, amici et inimici, christiani et sarraceni, iudei et heretici, possint se in illis fidare et credere non solum illorum personas set eciam ciuitates et castella, honorem et auere, uxores et filios et cuncta que habuerint, sine timore et absque ulla mala suspicione; et omnes homines nobiles et ignobiles,magnates, milites et pedites, marinarii et cur- sarii et monetarii, in illorum terra stantes uel aliunde aduenientes, adiuuent predictos principes eorum fidem et locutionem tenere …→per tots temps ayen cincera e acabada fe e vera paraula, en axí que tots los hòmens, nobles e ignobles (...) tots los hòmens, nobles e ignobles), grans hòmens, cavalers e peons, mariners e cosaris e moneders, en aquela terra estans ho alondre vivens ajuden ais damunt dits a lur fe e aquels tenir...». P. 96–97.",P. 96–97,P. 96–97,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0958,ГЛАВА_2_ВЕРСИЯ_3.docx,246,246,1,"Гомеотелевт (греч. (греч. ὁμοιοτέλευτος: ὅμοιος — «подобный» — и τελευτή — «окончание») — вид морфемного повтора, при котором на относительно небольшом отрезке текста встречается значительное количество слов с одинаковой финальной частью. См.",commentary,"Гомеотелевт (греч. (греч. ὁμοιοτέλευτος: ὅμοιος — «подобный» — и τελευτή — «окончание») — вид морфемного повтора, при котором на относительно небольшом отрезке текста встречается значительное количество слов с одинаковой финальной частью. См.",,,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0959,ГЛАВА_2_ВЕРСИЯ_3.docx,246,246,2,"Аверинцев С.С. Поэтика ранневизантийской литературы. Спб.: Азбука-Классика, 2004. С. 231.",full_reference,"Аверинцев С.С. Поэтика ранневизантийской литературы. Спб.: Азбука-Классика, 2004. С. 231.",С. 231,С. 231,,,,,,,korneeva-research-001,korneeva-research-001,resolved_explicit,exact_title,0.98,,,,
mention-0960,ГЛАВА_2_ВЕРСИЯ_3.docx,246,246,3,Usatges de Barcelona. P. 97.,short_title_reference,Usatges de Barcelona. P. 97.,P. 97,P. 97,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0961,ГЛАВА_2_ВЕРСИЯ_3.docx,247,247,1,"Ibid. Us. 11 (13): «RVSTICVS INTERFECTVS seu alius homo qui nullam habet dignitatem, preter quod christianus est, emendetur per .vi. uncias; plaga quoque uncias duas. Debilitacio et cedis emendetur per legem secundum solidos denariorum→[P]ages mort ho altre hom que nula dignitat no ha, esters que és crestis, sie emenat per .vi. onges; plaga .ii. onges ()». P. 60–61.",relational_reference,"Us. 11 (13): «RVSTICVS INTERFECTVS seu alius homo qui nullam habet dignitatem, preter quod christianus est, emendetur per .vi. uncias; plaga quoque uncias duas. Debilitacio et cedis emendetur per legem secundum solidos denariorum→[P]ages mort ho altre hom que nula dignitat no ha, esters que és crestis, sie emenat per .vi. onges; plaga .ii. onges ()». P. 60–61.",P. 60–61,P. 60–61,same_work,Ibid.,mention-0960,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0962,ГЛАВА_2_ВЕРСИЯ_3.docx,248,248,1,"Ibid. Us. 9 (11): «IVDEI CESI uel uulnerati, capti aut debilitati siue eciam interfecti, ad uoluntatem potestatis sint emendati→[J]ueus t(r)enquats ho nafrats, preses e debilitats ( ), a la volentat de la postat sien emenats». P. 58–59.",relational_reference,"Us. 9 (11): «IVDEI CESI uel uulnerati, capti aut debilitati siue eciam interfecti, ad uoluntatem potestatis sint emendati→[J]ueus t(r)enquats ho nafrats, preses e debilitats ( ), a la volentat de la postat sien emenats». P. 58–59.",P. 58–59,P. 58–59,same_work,Ibid.,mention-0961,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0963,ГЛАВА_2_ВЕРСИЯ_3.docx,249,249,1,Ibid. Us. 71(91): «… cum omnibus hominibus eorum honorem tenentibus uel in illorum honores  permanentibus siue in eorum seruicio laborantibus…→…ab tots lurs hómens qui lur honor tinguen ho qui estien en lur honor ho qui estien en lur servii...». P. 108–109.,relational_reference,Us. 71(91): «… cum omnibus hominibus eorum honorem tenentibus uel in illorum honores  permanentibus siue in eorum seruicio laborantibus…→…ab tots lurs hómens qui lur honor tinguen ho qui estien en lur honor ho qui estien en lur servii...». P. 108–109.,P. 108–109,P. 108–109,same_work,Ibid.,mention-0962,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0964,ГЛАВА_2_ВЕРСИЯ_3.docx,250,250,1,Ibid. Us. 70 (75): «…uel si quis infra menia nostra uel burgos primus eduxerit gladium contra alium uel appellauerit aliquem cuguz …→… ho si negú dins los murs nostres primerament traurà coltel contra altre o l’apelarà cuguç …». P. 108–109.,relational_reference,Us. 70 (75): «…uel si quis infra menia nostra uel burgos primus eduxerit gladium contra alium uel appellauerit aliquem cuguz …→… ho si negú dins los murs nostres primerament traurà coltel contra altre o l’apelarà cuguç …». P. 108–109.,P. 108–109,P. 108–109,same_work,Ibid.,mention-0963,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0965,ГЛАВА_2_ВЕРСИЯ_3.docx,251,251,1,Gudiol i Cunill J. Traducció dels Usatges...: «…o si algun enfre els murs nostres o els burcs primerament traura coltel a altre o apelara altre caguz…». P. 295.,short_title_reference,Gudiol i Cunill J. Traducció dels Usatges...: «…o si algun enfre els murs nostres o els burcs primerament traura coltel a altre o apelara altre caguz…». P. 295.,P. 295,P. 295,,,,,,,work-inferred-004,,resolved_work_edition_missing,work_identity_inferred_from_author_and_short_title,0.85,,,,
mention-0966,ГЛАВА_2_ВЕРСИЯ_3.docx,252,252,1,"Usatges de Barcelona / ed. J. Bastardas i Parera. Barcelona: Fundació Noguera, 1991. Us. 116 (137): «…iurent maiores minoribus per semedipsos, si minores habere potuerint illorum coequales qui pro eis iurent… —…jurats los mayors als menors per si ilex e els mayors donen a és [co]nsembles que juren a és…». P. 148–149.",full_reference,"Usatges de Barcelona / ed. J. Bastardas i Parera. Barcelona: Fundació Noguera, 1991. Us. 116 (137): «…iurent maiores minoribus per semedipsos, si minores habere potuerint illorum coequales qui pro eis iurent… —…jurats los mayors als menors per si ilex e els mayors donen a és [co]nsembles que juren a és…». P. 148–149.",P. 148–149,P. 148–149,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0967,ГЛАВА_2_ВЕРСИЯ_3.docx,253,253,1,"См. комментарии к тексту «Барселонских обычаев»: Usatges de Barcelona / ed. por Bastardas i Parera J. Barcelona, 1991. P. 149. N. 99.",full_reference,"См. комментарии к тексту «Барселонских обычаев»: Usatges de Barcelona / ed. por Bastardas i Parera J. Barcelona, 1991. P. 149. N. 99.",P. 149,P. 149,,,,,,,korneeva-sources-040,korneeva-sources-040,resolved_explicit,exact_title,0.98,,,,
mention-0968,ГЛАВА_3_ВЕРСИЯ_3.docx,1,1,1,Тогоева О.И. Ордалия // Православная энциклопедия. 2023. Т. 53. С. 104–106.,full_reference,Тогоева О.И. Ордалия // Православная энциклопедия. 2023. Т. 53. С. 104–106.,Т. 53; С. 104–106,Т. 53; С. 104–106,,,,,,,korneeva-footnote-165,korneeva-footnote-165,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0969,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,1,"Baldwin J. The Intellectual Preparation for the Canon of 1215 against Ordeals // Speculum. Cambridge, 1961. Vol. 36. P. 613–636",full_reference,"Baldwin J. The Intellectual Preparation for the Canon of 1215 against Ordeals // Speculum. Cambridge, 1961. Vol. 36. P. 613–636",Vol. 36; P. 613–636,Vol. 36; P. 613–636,,,,,,,korneeva-research-179,korneeva-research-179,resolved_explicit,exact_title,0.98,,,,
mention-0970,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,2,"Barthélemy D. Présence de l’aveu dans le déroulement des ordalies (IXe-XIIIe siècle) // Publications de l’École française de Rome. École Française de Rome, 1986. Т. 88, № 1. P. 191–214",full_reference,"Barthélemy D. Présence de l’aveu dans le déroulement des ordalies (IXe-XIIIe siècle) // Publications de l’École française de Rome. École Française de Rome, 1986. Т. 88, № 1. P. 191–214","Т. 88, № 1; P. 191–214","Т. 88, № 1; P. 191–214",,,,,,,korneeva-research-183,korneeva-research-183,resolved_explicit,exact_title,0.98,,,,
mention-0971,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,3,"Idem. Diversité des ordalies médiévales // Revue historique. Paris, 1988. Vol. 280. № 1. P. 3–25",full_reference,"Diversité des ordalies médiévales // Revue historique. Paris, 1988. Vol. 280. № 1. P. 3–25",Vol. 280; P. 3–25,Vol. 280; P. 3–25,same_author,Idem.,mention-0970,,"Barthélemy, D.",,korneeva-research-182,korneeva-research-182,resolved_explicit,exact_title,0.98,,,,
mention-0972,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,4,"Bartlett R. Trial by Fire and Water: The Medieval Judicial Ordeal. Oxford, 1986; 2 vol.",full_reference,"Bartlett R. Trial by Fire and Water: The Medieval Judicial Ordeal. Oxford, 1986; 2 vol.",,,,,,,,,korneeva-research-184,korneeva-research-184,resolved_explicit,exact_title,0.98,,,,
mention-0973,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,5,"Carbasse J.-M., Vielfaure P. Histoire du droit pénal et de la justice criminelle. Presses Universitaires de France, 2014. 544 p. Довольно подробная историографическая панорама, посвящённая судебному поединку на Пиренейском полуострове (в частности, в Леоно-Кастильской традиции) представлена в работе А. Марея:",full_reference,"Carbasse J.-M., Vielfaure P. Histoire du droit pénal et de la justice criminelle. Presses Universitaires de France, 2014. 544 p. Довольно подробная историографическая панорама, посвящённая судебному поединку на Пиренейском полуострове (в частности, в Леоно-Кастильской традиции) представлена в работе А. Марея:",,,,,,,,,korneeva-research-214,korneeva-research-214,resolved_explicit,exact_title,0.98,,,,
mention-0974,ГЛАВА_3_ВЕРСИЯ_3.docx,2,2,6,"Марей А.В. Божий суд и человеческая справедливость: судебный поединок в Леоне и Кастилии XI-XIII вв. Москва: Союзник, 2011. 54 с.",full_reference,"Марей А.В. Божий суд и человеческая справедливость: судебный поединок в Леоне и Кастилии XI-XIII вв. Москва: Союзник, 2011. 54 с.",,,,,,,,,korneeva-research-076,korneeva-research-076,resolved_explicit,exact_title,0.98,,,,
mention-0975,ГЛАВА_3_ВЕРСИЯ_3.docx,3,3,1,"Usatges de Barcelona... Us. 1 (1–2): «…per sacramentum, vel per batalliam, vel per aquam frigidam sive calidam…». P. 48–49.",short_title_reference,"Usatges de Barcelona... Us. 1 (1–2): «…per sacramentum, vel per batalliam, vel per aquam frigidam sive calidam…». P. 48–49.",P. 48–49,P. 48–49,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0976,ГЛАВА_3_ВЕРСИЯ_3.docx,4,4,1,"Ibid.: «Iuro ego tibi quod hec malefacta, que tibi habeo facta, sic ea tibi feci ad meum directum et in tuo neglecto, quod ego tibi illa emendare non debeo, per Deum et per hec sancta». P. 48–49.",relational_reference,"«Iuro ego tibi quod hec malefacta, que tibi habeo facta, sic ea tibi feci ad meum directum et in tuo neglecto, quod ego tibi illa emendare non debeo, per Deum et per hec sancta». P. 48–49.",P. 48–49,P. 48–49,same_work,Ibid.:,mention-0975,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0977,ГЛАВА_3_ВЕРСИЯ_3.docx,5,5,1,Ibid.: «ANTEQVAM VSATICI fuissent missi…». P. 48–49.,relational_reference,«ANTEQVAM VSATICI fuissent missi…». P. 48–49.,P. 48–49,P. 48–49,same_work,Ibid.:,mention-0976,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0978,ГЛАВА_3_ВЕРСИЯ_3.docx,6,6,1,Usatges de Barcelona... Us. 90 (113): « VERE INDEX aliter non erit nisi hoc quod indicauerit ad uerum traxerit …». P. 126–127.,short_title_reference,Usatges de Barcelona... Us. 90 (113): « VERE INDEX aliter non erit nisi hoc quod indicauerit ad uerum traxerit …». P. 126–127.,P. 126–127,P. 126–127,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0979,ГЛАВА_3_ВЕРСИЯ_3.docx,7,7,1,"LV VI.1.3. Каким образом судья должен расследовать дело посредством испытания кипятком: «Нам стало известно о многих жалобах, и мы узнали, что проводятся пытки по делам [стоимостью до] трехсот солидов и претерпевается много зла от свободных людей. И потому, для наилучшего порядка, мы устанавливаем и приказываем, чтобы, хотя бы дело по какому-либо обвинению и было незначительным, обвиняемый все же должен быть принужден судьей к испытанию кипятком; и когда обстоятельства дела прояснятся, пусть судья не усомнится подвергнуть его пытке, и после того как тот даст свое признание, пусть он будет подвергнут наказанию, определенному предыдущим законом. Если же он выйдет невиновным из испытания кипятком, то пусть истец не несет никакого наказания. Тот же порядок должен соблюдаться и относительно подозрительных людей, пришедших свидетельствовать» C. 335–336, 646–647.",possible_reference,"LV VI.1.3. Каким образом судья должен расследовать дело посредством испытания кипятком: «Нам стало известно о многих жалобах, и мы узнали, что проводятся пытки по делам [стоимостью до] трехсот солидов и претерпевается много зла от свободных людей. И потому, для наилучшего порядка, мы устанавливаем и приказываем, чтобы, хотя бы дело по какому-либо обвинению и было незначительным, обвиняемый все же должен быть принужден судьей к испытанию кипятком; и когда обстоятельства дела прояснятся, пусть судья не усомнится подвергнуть его пытке, и после того как тот даст свое признание, пусть он будет подвергнут наказанию, определенному предыдущим законом. Если же он выйдет невиновным из испытания кипятком, то пусть истец не несет никакого наказания. Тот же порядок должен соблюдаться и относительно подозрительных людей, пришедших свидетельствовать» C. 335–336, 646–647.",,,,,,,,,korneeva-sources-027,korneeva-sources-027,resolved_explicit,authoritative_abbreviation_list,1.0,LV,Lex Visigothorum — «Вестготская правда» / «Книга приговоров»,,
mention-0980,ГЛАВА_3_ВЕРСИЯ_3.docx,8,8,1,Usatges de Barcelona... Us. 89 (112): «...uxores rusticorum manibus propriis per caldariam». P. 126–127.,short_title_reference,Usatges de Barcelona... Us. 89 (112): «...uxores rusticorum manibus propriis per caldariam». P. 126–127.,P. 126–127,P. 126–127,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0981,ГЛАВА_3_ВЕРСИЯ_3.docx,9,9,1,"Ibid. Us. 50 (53): «DE ALIIS NAMQVE rusticis qui dicunty challarii, credantur per sacramentum usque ad. ba. mancusos auri Valencie. Deinde quicquid iurent pe examen caldarie demonstrent». P. 88–89.",relational_reference,"Us. 50 (53): «DE ALIIS NAMQVE rusticis qui dicunty challarii, credantur per sacramentum usque ad. ba. mancusos auri Valencie. Deinde quicquid iurent pe examen caldarie demonstrent». P. 88–89.",P. 88–89,P. 88–89,same_work,Ibid.,mention-0980,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0982,ГЛАВА_3_ВЕРСИЯ_3.docx,10,10,1,"Ibid. Us. 42 (45): «... aut expiare de de bauzia per sacramentum et per bataiam ad suum parem, qui de genere et de honore sit de suo valore…». P. 84–85.",relational_reference,"Us. 42 (45): «... aut expiare de de bauzia per sacramentum et per bataiam ad suum parem, qui de genere et de honore sit de suo valore…». P. 84–85.",P. 84–85,P. 84–85,same_work,Ibid.,mention-0981,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
